month,day,year,day_of_year,date,zone,type_of_site,site.number1,number_of_visit,site,latitude,longitude,elevation,temperature,wind,band,species,sex,plumage,beak_length,beak_depth,beak_width,tarsus,wing,mass,pox_IUR,pox_scale,pox_lesion
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SM931,small,M,5,8.5,7.1,5,17.25,62,13.21,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA186,small,M,5,10.1,7.1,5.5,18.2,61,14.5,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA187,small,U,NA,9.5,7.5,6,18.3,61,12.25,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA188,small,U,NA,10.1,7.3,5.2,16.5,60,13.44,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA189,small,U,NA,10.1,8.9,5.2,18.3,60,15.23,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA190,small,U,NA,9.1,6.9,5.5,18.4,61,15.68,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA192,small,U,NA,9.4,7.6,6.2,17.5,60,13.21,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA193,small,U,NA,9.8,7.3,5.6,17.4,60,12.72,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SM1411,medium,U,NA,12.5,11.1,8.4,17.7,67,18.36,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA195,small,U,NA,7.1,7.1,5.6,19,60,13.45,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA196,small,U,NA,8.9,7.3,5.8,17.5,60,14.71,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA198,small,U,NA,9.5,6.9,5.4,17.1,59,13.24,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA199,small,M,3,10.1,7,5.4,18.5,61,13.6,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA200,small,U,NA,7.6,7.2,5.7,17.6,56,12.53,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA201,small,M,5,8.3,7.2,5.6,16.4,63,15.42,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA202,small,U,NA,9.6,7.2,6.6,18,61,13.38,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA203,small,U,NA,9.1,7.8,6.1,18.7,58,12.8,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA204,small,M,4,8.9,7.5,7,19.1,61,14.41,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA205,small,M,3,9.1,8.5,6.9,19.1,62,16.41,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA206,small,U,NA,8.7,7.5,6,17,60,14.81,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA207,small,U,NA,8.2,6.4,5.4,17.1,58,14.5,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA208,small,U,NA,7.8,6.8,5.6,17.3,60,13.43,R,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA209,small,U,NA,8.2,6.8,5.5,17.6,60,13.19,R,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA210,small,M,4,8.3,7.6,6.5,17,63,15.41,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA211,small,U,NA,8.3,6.5,4.9,16.9,58,11.89,U,NA,NA
7,8,2022,189,8-Jul-22,Occidente,Agricola,17,4,Kelvin Gaona,-0.7124518,-90.3583274,120,22.8,0.1,SMA212,small,U,NA,8.5,7.6,5.6,18.7,62,14.2,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA218,small,M,3,10.4,6.7,5,15.4,60,13.52,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA220,small,U,NA,9.5,7.4,6.2,16.5,58,12.58,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SM413,small,M,3,10.6,7.7,5.8,17.6,62,14.6,R,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA221,small,M,5,10.2,17.2,5.6,16.4,60,13.66,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA223,medium,M,4,11.2,8.8,6.6,18.4,64,16.59,I,B,2.3
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA225,small,M,5,9.8,6.8,5.3,15.9,60,13.1,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA226,small,U,NA,9.8,7.4,6.2,16.9,60,12.36,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA227,small,U,NA,9.5,7,5.3,16.5,60,12,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA228,small,U,NA,10.2,7.2,5,16.5,59,12.04,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SM405,small,M,4,10,7.5,6.2,18,65,14.47,R,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA230,small,U,NA,10.1,6.8,5.9,17.2,68,13.4,I,A,1.8
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA231,small,M,4,10.5,7.8,6,17.5,65,14.83,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA232,small,U,NA,10,6.9,5,16,61,12.51,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA233,small,U,NA,10.8,7,5.5,16.4,60,12.34,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA234,small,U,NA,9.05,6.85,4.9,16.1,61,12.6,R,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA235,small,U,NA,8.65,7.05,5.5,16.3,60,11.71,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA236,small,M,3,8.4,7.65,4.9,17.25,63,14.76,R,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA237,small,U,NA,9.05,7.9,5.4,17,61,13.24,I,A,3.3
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA238,small,U,NA,8.55,7.45,5.3,17.95,58,14.1,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA239,small,M,4,9.1,7.65,5.3,17,62,13.59,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SM1415,small,U,NA,10.3,6.7,5.5,16.5,59,13.22,I,B,2.5
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SM240,small,M,3,8.75,7,4.6,16.9,62,13.16,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SMA241,small,M,4,9.25,7.3,5.5,17.1,61,14.74,U,NA,NA
7,12,2022,193,12-Jul-22,Cascajo,Agricola,2,5,Rosa Calva,-0.6708169,-90.2627183,260,22.8,0.3,SM272,small,M,5,8.7,7.8,5.15,18,61,13.07,I,A,2.8
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1416,medium,M,5,15.7,13.7,8.6,20,75,27.65,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA242,small,M,5,10.5,7.7,5.9,18,64,14.46,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA243,small,U,NA,10,6.9,5.4,15,60,12.94,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA244,small,U,NA,10.1,7.1,5.2,16.7,60,13.65,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA245,small,U,NA,10.5,7.5,6.5,17.9,60,14.04,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA247,small,U,NA,9,7.1,5.7,15.5,60,14.22,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA248,small,U,NA,10,7.4,5.6,15.9,58,13.34,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA249,small,M,5,10.3,7.8,5.7,17,62,14.38,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA250,small,U,NA,10,7,5.8,17.5,56,12.96,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM682,small,U,NA,10.4,7.3,5.4,16.3,60,13.46,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA251,small,U,NA,9.5,7.5,5.5,16.7,58,12.2,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1417,medium,U,NA,13.5,11.7,8,19.7,70,20.72,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA252,small,M,5,9.5,8,6.3,17.1,61,14.3,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA253,small,U,NA,10.5,7.4,5.7,16,59,12.87,I,B,2.2
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA254,small,U,NA,9.9,7.1,5.4,16.5,60,14.07,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1418,medium,M,4,13,12,9,19.8,70,22.63,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA256,small,U,NA,10,7.3,5.4,17,59,13.93,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA257,small,U,NA,10.7,7.2,6.1,17,60,13.74,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA258,small,U,NA,10.2,7.2,5.1,16.8,60,13.27,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1419,medium,M,5,13.5,11,8.4,18.3,70,21.08,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA259,small,M,4,10,7.5,6.57,16.5,63,14.36,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1421,medium,U,NA,12.5,10.5,8.2,19,70,19.76,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA260,small,U,NA,9.6,7.5,6.2,17,68,12.35,I,A,3.4
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA262,small,M,5,10,7.2,5.6,17,61,15.1,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA263,small,M,5,10.3,8,6.3,18,62,15.52,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM1423,medium,M,4,12.7,12,8.5,18.6,70,20.94,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA264,small,M,4,10.1,7.2,5.4,17.8,62,14.59,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA265,small,U,NA,10,7.5,5.7,17.8,58,14,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA266,small,U,NA,9.5,7.1,6.1,17,62,14.28,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA267,small,U,NA,10,7.2,5.6,16.5,61,12.87,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA268,small,U,NA,9.1,7,5,15.7,57,11.53,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA269,small,M,4,9.1,7.5,5.6,16.2,65,14.93,U,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SM277,small,M,5,10,7.2,5.5,17.8,63,13.96,R,NA,NA
7,13,2022,194,13-Jul-22,Santa Rosa,Agricola,3,5,Carmen Ramon,-0.6552219,-90.4075372,390,22,0.3,SMA270,small,M,4,10.3,7.8,5,15.16,62,NA,U,NA,NA
7,14,2022,195,14-Jul-22,Occidente,Agricola,4,5,Mario Piu,-0.7025606,-90.3538699,170,20.7,0,SMA272,small,U,NA,8.45,6.8,5.05,15.9,61,12.4,R,NA,NA
7,14,2022,195,14-Jul-22,Occidente,Agricola,4,5,Mario Piu,-0.7025606,-90.3538699,170,20.7,0,SMA273,small,M,5,8.45,7,5.4,17.1,61,13.84,R,NA,NA
7,14,2022,195,14-Jul-22,Occidente,Agricola,4,5,Mario Piu,-0.7025606,-90.3538699,170,20.7,0,SMA275,small,U,NA,8.1,6.7,4.9,16.9,60,13.8,U,NA,NA
7,20,2022,201,20-Jul-22,El Carmen,Ganadera,5,5,Peter Schiess,-0.6659695,-90.3910426,400,19.2,0.3,SMA277,small,M,5,10.3,8.4,5.3,17.1,64,17.13,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA278,small,U,NA,9.2,7.6,5.5,17.2,64,14.8,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA280,small,U,NA,8.55,7.8,5.2,17.5,62,14.34,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA281,small,U,NA,8.6,7,5,17.5,60,14.26,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA282,small,U,NA,7.7,7.3,5,16.4,58,13.06,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA283,small,U,NA,8.2,6.95,4.7,16,62,13.29,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA284,small,M,4,8.15,7.25,4.8,17.1,60,13.8,R,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA285,small,U,NA,8.45,7.7,5,17.5,61,14.13,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA286,small,U,NA,8.7,7.55,5.2,17.05,62,14.32,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA287,small,U,NA,9.2,7.6,5.1,16.9,61,13.91,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA288,small,M,5,9.1,7.3,5.1,17.3,63,13.13,R,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA289,small,M,4,8.65,7.9,5.1,18.1,62,15.65,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SMA290,small,U,NA,9.25,7.9,5.4,16.6,56,12.86,U,NA,NA
7,22,2022,203,22-Jul-22,Cascajo,Ganadera,6,5,Patricia Ortiz,-0.6887687,-90.301084,200,21.7,0.4,SM300,small,M,5,9.8,7.1,5.6,17.8,65,14.79,U,NA,NA
7,25,2022,206,25-Jul-22,Santa Rosa,Ganadera,7,5,Miguel Ramón,-0.6340509,-90.432526,370,21.9,0.4,SM1427,medium,M,5,13.1,11.3,7.8,20.1,68,19.58,U,NA,NA
7,25,2022,206,25-Jul-22,Santa Rosa,Ganadera,7,5,Miguel Ramón,-0.6340509,-90.432526,370,21.9,0.4,SM1429,medium,M,4,14.4,12.4,8,21.1,72,24.64,U,NA,NA
7,25,2022,206,25-Jul-22,Santa Rosa,Ganadera,7,5,Miguel Ramón,-0.6340509,-90.432526,370,21.9,0.4,SM1430,medium,U,NA,13.4,11.8,8.4,19.8,67,17.4,U,NA,NA
7,25,2022,206,25-Jul-22,Santa Rosa,Ganadera,7,5,Miguel Ramón,-0.6340509,-90.432526,370,21.9,0.4,SMA299,small,M,5,9.6,7.6,5.7,19.2,61,13.68,I,A,2.9
7,27,2022,208,27-Jul-22,Camote,Ganadera,8,5,Quiman Valle,-0.6457372,-90.2930558,440,19.3,0.6,SM1434,medium,U,NA,12.75,13.4,8.5,20.5,71,22.9,U,NA,NA
7,27,2022,208,27-Jul-22,Camote,Ganadera,8,5,Quiman Valle,-0.6457372,-90.2930558,440,19.3,0.6,SM1435,medium,U,NA,10.2,10.6,6.75,15.9,64,17.87,U,NA,NA
7,27,2022,208,27-Jul-22,Camote,Ganadera,8,5,Quiman Valle,-0.6457372,-90.2930558,440,19.3,0.6,SM1439,medium,U,NA,13.2,14.7,9,21.15,74,27.64,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,NA,0.3,SMA300,small,M,5,9.25,7.71,4.81,17.28,64,15.21,I,A,3.46
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SM1448,medium,M,5,12.96,12.41,8.19,19.84,74,22.22,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA302,small,F,NA,9.05,6.66,5.12,17.27,62,13.49,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA303,small,M,5,8.46,7.15,5.03,16.56,62,13.16,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SM437,small,F,NA,9.11,7.2,5.31,17.66,61,12.89,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SM887,small,M,5,8.28,7.18,5.21,16.56,61,13.62,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA306,small,M,5,8.85,7.71,5.27,17.6,63,14.25,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA307,small,M,5,10.03,7.41,5.37,17.45,64,13.68,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA308,small,U,NA,9.52,7.28,5.12,17.23,60,14.09,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA309,small,M,5,10.41,7.67,5.51,18.71,65,14.21,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SM1441,medium,M,4,13.04,12.41,8.6,19.9,72,21.58,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA310,small,U,NA,9.34,7.04,8.63,18.14,61,14.11,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SM877,small,M,5,10.06,7.61,6.2,18.03,64,13.54,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA311,small,M,5,10.24,7.69,5.45,19.31,63,14.22,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA312,small,U,NA,10.11,7.63,5.48,17.15,59,13.76,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA313,small,M,4,9.74,7.4,5.58,16.53,61,13.36,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA314,small,M,4,10.59,7.83,6.01,18.9,61,14.73,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA315,small,U,NA,10.01,7.47,5.46,16.01,59,12.55,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA316,small,U,NA,9.51,6.87,5.49,18.42,61,12.7,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA317,small,M,5,9.36,7.52,5.45,16.94,57,13.1,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA318,small,U,NA,10.22,9.12,5.63,18.18,61,14.78,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA319,small,M,5,10.53,8.16,5.95,18.74,65,15.46,R,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA320,small,U,NA,10.14,8.2,6.13,18.4,64,14.85,U,NA,NA
8,4,2022,216,4-Aug-22,Camote,Agricola,9,5,Clemente Troya,-0.6798509,-90.3105804,290,22.8,0.3,SMA321,small,M,2,9.71,6.96,6.09,18.07,61,13.18,U,NA,NA
