"number_chicks_fledged_from_rear_nest","day_14_tarsus_length","day_14_weight","chick_survival_to_first_breed_season","net_rearing_manipulation","rear_nest_trt","rear_Cs_at_start_of_rearing","d14_rear_nest_brood_size","hatch_nest_LD","home_or_away","hatch_nest_CS","chick_sex_molec","hatch_year","rear_nest_breed_ID","rear_mom_Ring","rear_dad_Ring","hatch_mom_Ring","genetic_dad_ring_.WP_or_EP.","rear_area","rear_Box"
12,17,11.2,"0",3,"5",12,12,21,"2",12,"1","2001",201428,"P803080","P803081","P803102","P803078","W","W60"
12,17.3,10.9,"0",3,"5",12,12,21,"2",12,"1","2001",201428,"P803080","P803081","P803102","P803078","W","W60"
12,17,10.1,"0",3,"5",12,12,20,"1",9,"1","2001",201428,"P803080","P803081","P803080","P803081","W","W60"
12,16.7,10.6,"0",3,"5",12,12,20,"1",9,"2","2001",201428,"P803080","P803081","P803080","P803081","W","W60"
12,16.6,10.4,"0",3,"5",12,12,20,"1",9,"1","2001",201428,"P803080","P803081","P803080","P803081","W","W60"
12,17.1,11.6,"0",3,"5",12,12,21,"2",12,"1","2001",201428,"P803080","P803081","P803102","P803078","W","W60"
12,17.2,11.3,"1",3,"5",12,12,21,"2",12,"2","2001",201428,"P803080","P803081","P803102","P803078","W","W60"
12,16.8,9,"0",3,"5",12,12,20,"1",9,"2","2001",201428,"P803080","P803081","P803080","P803081","W","W60"
12,16.7,10.7,"0",3,"5",12,12,20,"1",9,"1","2001",201428,"P803080","P803081","P803080","P803081","W","W60"
8,17.8,11,"1",-3,"6",8,8,17,"2",13,"2","2001",201432,"P803079","P803085","P803084","P803083","W","W71"
8,18.8,11.3,"0",-3,"6",8,8,22,"1",12,"2","2001",201432,"P803079","P803085","P803079",NA,"W","W71"
8,17.4,10.6,"0",-3,"6",8,8,17,"2",13,"2","2001",201432,"P803079","P803085","P803084","P803083","W","W71"
8,17.4,10,"0",-3,"6",8,8,17,"2",13,"2","2001",201432,"P803079","P803085","P803084","P803083","W","W71"
8,17.4,11,"0",-3,"6",8,8,22,"1",12,"1","2001",201432,"P803079","P803085","P803079","P803085","W","W71"
8,18.1,11.3,"0",-3,"6",8,8,22,"1",12,"2","2001",201432,"P803079","P803085","P803079","P803085","W","W71"
8,16.7,10.3,"0",-3,"6",8,8,17,"2",13,"2","2001",201432,"P803079","P803085","P803084","P803083","W","W71"
8,18.3,11.6,"0",-3,"6",8,8,22,"1",12,"2","2001",201432,"P803079","P803085","P803079","P803085","W","W71"
2,17.2,12,"0",0,"7",2,2,24,"1",7,NA,"2001",201438,"P282341","P803082","P282341","P803082","W","W95"
2,17.6,12.3,"0",0,"7",2,2,24,"1",7,NA,"2001",201438,"P282341","P803082","P282341","P803082","W","W95"
14,15.8,8.2,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,16.5,10.4,"0",3,"5",14,14,17,"1",13,"2","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,18,10.8,"0",3,"5",14,14,22,"2",12,"2","2001",201440,"P803084","P803083","P803079",NA,"W","W100"
14,15.1,7.9,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,17.1,10.8,"0",3,"5",14,14,22,"2",12,"1","2001",201440,"P803084","P803083","P803079","P803085","W","W100"
14,16.8,9.8,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,18,11.2,"0",3,"5",14,14,22,"2",12,"2","2001",201440,"P803084","P803083","P803079","P803085","W","W100"
14,15.9,9.4,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,17.8,10.9,"0",3,"5",14,14,22,"2",12,"2","2001",201440,"P803084","P803083","P803079","P803085","W","W100"
14,17.1,10.5,"0",3,"5",14,14,22,"2",12,"1","2001",201440,"P803084","P803083","P803079","P803085","W","W100"
14,17.5,10.2,"0",3,"5",14,14,22,"2",12,"1","2001",201440,"P803084","P803083","P803079","P803085","W","W100"
14,15.8,9.9,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
14,17,10,"0",3,"5",14,14,22,"2",12,"1","2001",201440,"P803084","P803083","P803079",NA,"W","W100"
14,16.2,9.4,"0",3,"5",14,14,17,"1",13,"1","2001",201440,"P803084","P803083","P803084","P803083","W","W100"
13,17.4,11.3,"0",NA,"5",13,13,20,"2",11,"2","2001",201259,"P803104","P803103","P803114",NA,"E","E49C"
13,16.7,11.4,"0",NA,"5",13,13,20,"2",11,"2","2001",201259,"P803104","P803103","P803114","P803107","E","E49C"
13,17,10.7,"1",NA,"5",13,13,20,"2",11,"1","2001",201259,"P803104","P803103","P803114",NA,"E","E49C"
13,16.5,10.9,"0",NA,"5",13,13,20,"2",11,"1","2001",201259,"P803104","P803103","P803114","P803107","E","E49C"
13,16.3,11.2,"0",NA,"5",13,13,20,"2",11,"1","2001",201259,"P803104","P803103","P803114","P803107","E","E49C"
13,16.8,11.2,"0",NA,"5",13,13,20,"2",11,"1","2001",201259,"P803104","P803103","P803114","P803107","E","E49C"
13,17.5,11,"0",NA,"5",13,13,20,"2",11,"2","2001",201259,"P803104","P803103","P803114",NA,"E","E49C"
8,17.4,11.3,"0",NA,"6",8,8,20,"1",11,"2","2001",201408,"P803114","P803107","P803114",NA,"W","W20"
8,16.7,11.2,"0",NA,"6",8,8,20,"1",11,"1","2001",201408,"P803114","P803107","P803114","P803107","W","W20"
9,18.6,12.2,"0",0,"7",9,9,26,"1",9,"2","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17.3,10.6,"1",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17.5,11,"0",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17,9.9,"1",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17.1,11.2,"0",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17.3,11.4,"0",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,17.3,11.1,"0",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,16.9,10.2,"0",0,"7",9,9,26,"1",9,"1","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
9,18.3,11.6,"0",0,"7",9,9,26,"1",9,"2","2001",201434,"P803112","P803113","P803112","P803113","W","W77"
11,17.2,11.8,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117",NA,"B","B200"
11,18,11.5,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17,10.6,"0",0,"7",11,11,18,"1",12,"1","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.9,11.8,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,16.5,10.4,"0",0,"7",11,11,18,"1",12,"1","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.5,11.1,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,16.8,10.5,"1",0,"7",11,11,18,"1",12,"1","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.6,11.2,"0",0,"7",11,11,18,"1",12,"1","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.9,12.1,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.1,11.6,"1",0,"7",11,11,18,"1",12,"1","2001",201148,"P803117","P804750","P803117","P804750","B","B200"
11,17.1,11.5,"0",0,"7",11,11,18,"1",12,"2","2001",201148,"P803117","P804750","P803117",NA,"B","B200"
5,17.2,11.5,"0",0,"7",5,5,23,"1",6,"1","2001",201211,"P282301",NA,"P282301",NA,"CP","CP5"
5,16.8,10.9,"0",0,"7",5,5,23,"1",6,"1","2001",201211,"P282301",NA,"P282301",NA,"CP","CP5"
5,17.6,12.2,"0",0,"7",5,5,23,"1",6,"2","2001",201211,"P282301",NA,"P282301",NA,"CP","CP5"
5,16.9,12.2,"1",0,"7",5,5,23,"1",6,"2","2001",201211,"P282301",NA,"P282301",NA,"CP","CP5"
5,16.6,11.6,"0",0,"7",5,5,23,"1",6,"2","2001",201211,"P282301",NA,"P282301",NA,"CP","CP5"
11,17.1,10.6,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,16.4,11.8,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.8,10.5,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.9,12,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.5,11.7,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.3,11.8,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17,10.4,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.7,11.5,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,17.2,12.4,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,16.6,11.2,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
11,15.9,11.4,"0",0,"7",11,11,22,"1",12,NA,"2001",201221,"P803137","P803136","P803137","P803136","CP","CP33"
16,18.2,11,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.4,10.5,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.6,10.9,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.2,9.8,"0",3,"5",16,16,22,"1",13,"1","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,17.3,10.3,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.8,9.8,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.8,10.4,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.6,10,"0",3,"5",16,16,18,"2",14,"2","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.4,10.6,"0",3,"5",16,16,22,"1",13,"2","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,16.9,10.5,"0",3,"5",16,16,22,"1",13,"1","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,17.4,10.1,"0",3,"5",16,16,18,"2",14,"1","2001",201402,"P803105","P803106","K578406","K604826","W","W10"
16,17.2,10.4,"0",3,"5",16,16,22,"1",13,"2","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,17,10.6,"0",3,"5",16,16,22,"1",13,"2","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,17.2,10,"0",3,"5",16,16,22,"1",13,"1","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,17.2,10,"0",3,"5",16,16,22,"1",13,"2","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
16,16.4,10,"0",3,"5",16,16,22,"1",13,"1","2001",201402,"P803105","P803106","P803105","P803106","W","W10"
14,17.4,11,"0",3,"5",14,14,20,"2",12,"2","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,16.8,10.7,"0",3,"5",14,14,22,"1",12,"2","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,16.2,10.1,"1",3,"5",14,14,22,"1",12,"1","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,17.5,10.1,"0",3,"5",14,14,20,"2",12,"2","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,16.5,9.5,"0",3,"5",14,14,22,"1",12,"1","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,16.4,10.3,"0",3,"5",14,14,22,"1",12,"1","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,17.5,10.4,"0",3,"5",14,14,20,"2",12,"2","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,17.3,9.9,"0",3,"5",14,14,20,"2",12,"1","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,18,10.5,"0",3,"5",14,14,22,"1",12,NA,"2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,17.3,10.6,"0",3,"5",14,14,22,"1",12,"2","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,16,9.1,"0",3,"5",14,14,20,"2",12,"1","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,16.3,9.7,"0",3,"5",14,14,20,"2",12,"1","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
14,16.6,10.2,"0",3,"5",14,14,22,"1",12,"2","2001",201312,"P803099","P803098","P803099","P803098","O","O17"
14,16,9.8,"0",3,"5",14,14,20,"2",12,"1","2001",201312,"P803099","P803098","P803101","P803100","O","O17"
8,16.6,10.3,"0",-3,"6",8,8,20,"1",12,"1","2001",201329,"P803101","P803100","P803101","P803100","O","O50"
8,17.5,11.1,"0",-3,"6",8,8,20,"1",12,"2","2001",201329,"P803101","P803100","P803101","P803100","O","O50"
8,17.6,11.6,"0",-3,"6",8,8,22,"2",12,"2","2001",201329,"P803101","P803100","P803099","P803098","O","O50"
8,17.5,11.8,"0",-3,"6",8,8,22,"2",12,"2","2001",201329,"P803101","P803100","P803099","P803098","O","O50"
8,16.6,10.6,"0",-3,"6",8,8,22,"2",12,"1","2001",201329,"P803101","P803100","P803099","P803098","O","O50"
8,17.3,10.7,"0",-3,"6",8,8,20,"1",12,"2","2001",201329,"P803101","P803100","P803101","P803100","O","O50"
8,17,9.7,"0",-3,"6",8,8,20,"1",12,"1","2001",201329,"P803101","P803100","P803101","P803100","O","O50"
8,16.7,10.9,"0",-3,"6",8,8,22,"2",12,"1","2001",201329,"P803101","P803100","P803099","P803098","O","O50"
10,17.4,12.1,"1",-3,"6",11,10,22,"2",13,"2","2001",201227,"K578406","K604826","P803105","P803106","E","E3"
10,17.7,11.3,"0",-3,"6",11,10,22,"2",13,"2","2001",201227,"K578406","K604826","P803105","P803106","E","E3"
10,17.2,11,"0",-3,"6",11,10,22,"2",13,"2","2001",201227,"K578406","K604826","P803105","P803106","E","E3"
10,17.4,11.5,"1",-3,"6",11,10,22,"2",13,"2","2001",201227,"K578406","K604826","P803105","P803106","E","E3"
10,17.4,10.6,"0",-3,"6",11,10,18,"1",14,"1","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
10,17.3,10.6,"0",-3,"6",11,10,18,"1",14,"1","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
10,17.5,10.7,"0",-3,"6",11,10,18,"1",14,"1","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
10,17.7,10.3,"0",-3,"6",11,10,18,"1",14,"1","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
10,17.4,10.6,"0",-3,"6",11,10,18,"1",14,"1","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
10,17.2,11.2,"1",-3,"6",11,10,18,"1",14,"2","2001",201227,"K578406","K604826","K578406","K604826","E","E3"
12,17.5,9.9,"0",-2,"6",12,12,16,"2",15,"2","2001",201187,"P803118","P803475","P803134","P803135","C","C116"
12,16.5,9.5,"0",-2,"6",12,12,16,"2",15,"2","2001",201187,"P803118","P803475","P803134","P803135","C","C116"
12,17.7,10.4,"0",-2,"6",12,12,16,"2",15,"2","2001",201187,"P803118","P803475","P803134",NA,"C","C116"
12,17.4,10.3,"0",-2,"6",12,12,16,"2",15,"2","2001",201187,"P803118","P803475","P803134","P803135","C","C116"
12,16.6,10,"0",-2,"6",12,12,16,"1",14,NA,"2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,16.1,6.7,"0",-2,"6",12,12,16,"2",15,"1","2001",201187,"P803118","P803475","P803134","P803135","C","C116"
12,16.7,9.5,"0",-2,"6",12,12,16,"1",14,"1","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,16.3,9.9,"0",-2,"6",12,12,16,"1",14,"1","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,16.8,10.1,"0",-2,"6",12,12,16,"1",14,"1","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,17.9,10.6,"0",-2,"6",12,12,16,"1",14,"2","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,17.4,9.6,"0",-2,"6",12,12,16,"1",14,"1","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
12,17.3,9.1,"0",-2,"6",12,12,16,"1",14,"1","2001",201187,"P803118","P803475","P803118","P803475","C","C116"
15,16.2,8.8,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134","P803135","MP","MP52"
15,17.5,9.1,"0",2,"5",16,15,16,"2",14,NA,"2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,16.2,8.8,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134",NA,"MP","MP52"
15,17.1,9.1,"0",2,"5",16,15,16,"2",14,"2","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,15.5,8.1,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134",NA,"MP","MP52"
15,16.8,9.8,"1",2,"5",16,15,16,"1",15,"2","2001",201287,"P803134","P803135","P803134",NA,"MP","MP52"
15,16.8,9.5,"0",2,"5",16,15,16,"2",14,"1","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,16.9,8.9,"0",2,"5",16,15,16,"2",14,"1","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,16.6,9.3,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134",NA,"MP","MP52"
15,17.4,9.7,"0",2,"5",16,15,16,"1",15,"2","2001",201287,"P803134","P803135","P803134","P803135","MP","MP52"
15,17.1,8.9,"0",2,"5",16,15,16,"2",14,"2","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,16.3,8.7,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134","P803135","MP","MP52"
15,16.3,8.8,"0",2,"5",16,15,16,"1",15,"1","2001",201287,"P803134","P803135","P803134",NA,"MP","MP52"
15,17.1,8.3,"0",2,"5",16,15,16,"2",14,"2","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
15,16.6,9.6,"0",2,"5",16,15,16,"2",14,"1","2001",201287,"P803134","P803135","P803118","P803475","MP","MP52"
7,17,10.4,"0",-2,"6",7,7,25,"1",9,NA,"2001",201295,"P803132",NA,"P803132",NA,"MP","MP79"
7,17.9,11.1,"0",-2,"6",7,7,25,"1",9,NA,"2001",201295,"P803132",NA,"P803132",NA,"MP","MP79"
7,17.5,10.9,"0",-2,"6",7,7,24,"2",10,NA,"2001",201295,"P803132",NA,NA,NA,"MP","MP79"
7,18,10.6,"0",-2,"6",7,7,25,"1",9,NA,"2001",201295,"P803132",NA,"P803132",NA,"MP","MP79"
7,17.7,11.1,"0",-2,"6",7,7,24,"2",10,NA,"2001",201295,"P803132",NA,NA,NA,"MP","MP79"
7,17.2,10.1,"0",-2,"6",7,7,25,"1",9,NA,"2001",201295,"P803132",NA,"P803132",NA,"MP","MP79"
10,17.2,10.7,"0",0,"7",11,11,NA,"1",NA,NA,"2001",201183,"P803166","P803165","P803166","P803165","C","C105"
10,17.1,10.9,"0",0,"7",11,11,NA,"1",NA,NA,"2001",201183,"P803166","P803165","P803166","P803165","C","C105"
10,16.4,10.4,"0",0,"7",11,11,NA,"1",NA,NA,"2001",201183,"P803166","P803165","P803166","P803165","C","C105"
10,17.9,10.6,"0",0,"7",11,11,NA,"1",NA,NA,"2001",201183,"P803166","P803165","P803166","P803165","C","C105"
10,16.8,10.6,"0",2,"5",10,10,26,"2",10,NA,"2001",201107,"P803173","P803174","P803171","P803172","B","B40"
10,17.1,10.8,"0",2,"5",10,10,24,"1",9,"2","2001",201107,"P803173","P803174","P803173","P803174","B","B40"
10,16.8,11.1,"0",2,"5",10,10,24,"1",9,"2","2001",201107,"P803173","P803174","P803173","P803174","B","B40"
10,16.8,10.9,"0",2,"5",10,10,24,"1",9,"2","2001",201107,"P803173","P803174","P803173","P803174","B","B40"
10,16.9,9.5,"0",2,"5",10,10,24,"1",9,"2","2001",201107,"P803173","P803174","P803173","P803174","B","B40"
10,15.5,9.7,"0",2,"5",10,10,26,"2",10,"1","2001",201107,"P803173","P803174","P803171","P803172","B","B40"
10,16.1,10.2,"0",2,"5",10,10,26,"2",10,"1","2001",201107,"P803173","P803174","P803171","P803172","B","B40"
10,17,11,"0",2,"5",10,10,26,"2",10,"2","2001",201107,"P803173","P803174","P803171","P803172","B","B40"
10,16.7,11.7,"1",2,"5",10,10,26,"2",10,"2","2001",201107,"P803173","P803174","P803171","P803172","B","B40"
10,16.6,11.1,"0",2,"5",10,10,26,"2",10,"2","2001",201107,"P803173","P803174","P803171",NA,"B","B40"
12,16.3,7.9,"0",3,"5",14,12,23,"1",11,"1","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,15.7,8.2,"0",3,"5",14,12,23,"1",11,"1","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,16.2,7.4,"0",3,"5",14,12,23,"1",11,"2","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,16.1,8.1,"0",3,"5",14,12,23,"2",12,"1","2001",201128,"P803175",NA,"P803187","P803186","B","B116"
12,16,7,"0",3,"5",14,12,23,"1",11,"2","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,16.4,8.4,"0",3,"5",14,12,23,"2",12,"1","2001",201128,"P803175",NA,"P803187","P803186","B","B116"
12,16.3,8.5,"0",3,"5",14,12,23,"1",11,"1","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,15.6,6.6,"0",3,"5",14,12,23,"1",11,"2","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,16,8.2,"0",3,"5",14,12,23,"2",12,"1","2001",201128,"P803175",NA,"P803187","P803186","B","B116"
12,15.4,7.4,"0",3,"5",14,12,23,"2",12,"2","2001",201128,"P803175",NA,"P803187","P803061","B","B116"
12,16.5,7.8,"0",3,"5",14,12,23,"1",11,"2","2001",201128,"P803175",NA,"P803175",NA,"B","B116"
12,15.4,6.8,"0",3,"5",14,12,23,"2",12,"1","2001",201128,"P803175",NA,"P803187","P803061","B","B116"
9,17.3,11.6,"1",-3,"6",9,9,23,"1",12,"2","2001",201136,"P803187","P803186","P803187","P803186","B","B153"
9,16.5,10.5,"0",-3,"6",9,9,23,"2",11,"1","2001",201136,"P803187","P803186","P803175",NA,"B","B153"
9,16.5,11.3,"0",-3,"6",9,9,23,"2",11,"2","2001",201136,"P803187","P803186","P803175",NA,"B","B153"
9,16.7,10.6,"0",-3,"6",9,9,23,"2",11,"1","2001",201136,"P803187","P803186","P803175",NA,"B","B153"
9,17.3,11,"0",-3,"6",9,9,23,"1",12,"2","2001",201136,"P803187","P803186","P803187","P803186","B","B153"
9,17.7,11.3,"0",-3,"6",9,9,23,"1",12,"2","2001",201136,"P803187","P803186","P803187","P803186","B","B153"
9,17,11.3,"0",-3,"6",9,9,23,"1",12,"2","2001",201136,"P803187","P803186","P803187","P803186","B","B153"
9,16.9,10.8,"0",-3,"6",9,9,23,"2",11,"1","2001",201136,"P803187","P803186","P803175",NA,"B","B153"
9,16.2,10.6,"0",-3,"6",9,9,23,"1",12,"1","2001",201136,"P803187","P803186","P803187","P803186","B","B153"
7,16.3,10.8,"0",-2,"6",7,7,24,"2",9,"1","2001",201387,"P803171","P803172","P803173","P803174","SW","SW84A"
7,16.6,10.7,"0",-2,"6",7,7,26,"1",10,"2","2001",201387,"P803171","P803172","P803171","P803172","SW","SW84A"
7,16.6,10.5,"0",-2,"6",7,7,24,"2",9,"1","2001",201387,"P803171","P803172","P803173","P803174","SW","SW84A"
7,15.7,10.2,"0",-2,"6",7,7,26,"1",10,"1","2001",201387,"P803171","P803172","P803171",NA,"SW","SW84A"
7,16.5,10.4,"0",-2,"6",7,7,26,"1",10,"1","2001",201387,"P803171","P803172","P803171","P803172","SW","SW84A"
7,17.3,11,"0",-2,"6",7,7,24,"2",9,"2","2001",201387,"P803171","P803172","P803173","P803174","SW","SW84A"
7,16.1,10,"0",-2,"6",7,7,24,"2",9,"1","2001",201387,"P803171","P803172","P803173","P803174","SW","SW84A"
6,17.6,11.7,"0",-2,"6",6,6,26,"2",10,"2","2001",201307,"P803138","P803156","P803140","P803160","O","O12"
6,17.3,12,"0",-2,"6",6,6,24,"1",12,"2","2001",201307,"P803138","P803156","P803138","P803156","O","O12"
6,17.8,11.1,"0",-2,"6",6,6,26,"2",10,"2","2001",201307,"P803138","P803156","P803140","P803160","O","O12"
6,17.4,11.1,"0",-2,"6",6,6,24,"1",12,"2","2001",201307,"P803138","P803156","P803138","P803156","O","O12"
6,16.8,10.6,"1",-2,"6",6,6,26,"2",10,"1","2001",201307,"P803138","P803156","P803140","P803160","O","O12"
6,17.6,10.1,"0",-2,"6",6,6,24,"1",12,"2","2001",201307,"P803138","P803156","P803138","P803156","O","O12"
8,16.6,10.8,"0",-3,"6",8,8,25,"2",11,"1","2001",201349,"P803142","P803141",NA,NA,"O","O84"
8,16.7,10.8,"0",-3,"6",8,8,25,"2",11,"1","2001",201349,"P803142","P803141",NA,NA,"O","O84"
8,16.9,11.1,"0",-3,"6",8,8,24,"1",12,"2","2001",201349,"P803142","P803141","P803142","P803141","O","O84"
8,17.5,11.7,"0",-3,"6",8,8,25,"2",11,"2","2001",201349,"P803142","P803141",NA,NA,"O","O84"
8,16.7,12.1,"0",-3,"6",8,8,25,"2",11,"2","2001",201349,"P803142","P803141",NA,NA,"O","O84"
8,17,10.6,"0",-3,"6",8,8,24,"1",12,"1","2001",201349,"P803142","P803141","P803142","P803141","O","O84"
8,17,10,"0",-3,"6",8,8,24,"1",12,"1","2001",201349,"P803142","P803141","P803142","P803141","O","O84"
8,17.3,11,"1",-3,"6",8,8,24,"1",12,"2","2001",201349,"P803142","P803141","P803142","P803141","O","O84"
10,16.5,11.8,"0",2,"5",10,10,24,"2",12,"2","2001",201334,"P803140","P803160","P803138","P803156","O","O61"
